dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.2760914760914761,0.2182026775021944,0.08673042722843727,0.24762234946680586,0.644,0.592,0.449,-0.3679085239085239,-0.37379732249780556,-0.36226957277156274,27.764,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.26851485148514853,0.11500548172070654,0.06854972785774376,0.2739829370653324,0.8159,0.6636,0.6425,-0.5473851485148514,-0.5485945182792934,-0.5739502721422562,59.959,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.22822534128052296,0.013878039651222682,0.004302467004874424,0.15040287010398062,0.3443,0.1224,0.0932,-0.11607465871947703,-0.10852196034877731,-0.08889753299512558,66.73,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3170838823012736,0.12193813726465907,0.03179684814955148,0.295334197214333,0.4202,0.2199,0.1557,-0.10311611769872642,-0.09796186273534094,-0.12390315185044853,31.988,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.4052892561983471,0.016406830254802725,0.018791243742195877,0.4014520922158879,0.9362,0.7588,0.8189,-0.5309107438016529,-0.7423931697451973,-0.8001087562578041,23.155,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.575794922356421,0.25275391278811543,0.17077002003003927,0.5732892735300601,0.9369,0.7971,0.8483,-0.3611050776435789,-0.5443460872118846,-0.6775299799699608,50.193,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.5179794086321449,0.1706005568204368,0.12758675934188726,0.5253015440809657,0.7617,0.3771,0.4266,-0.24372059136785518,-0.2064994431795632,-0.29901324065811274,26.881,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.6557377049180327,0.3390270465513261,0.4057282864560194,0.38940751804829477,0.7508,0.4619,0.5324,-0.09506229508196729,-0.12287295344867388,-0.1266717135439806,36.95,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7875288683602771,0.5787662984918093,0.5705278048265611,0.7827943717807782,0.9172,0.786,0.8163,-0.12967113163972288,-0.20723370150819076,-0.24577219517343896,41.627,
