dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.2785862785862786,0.19953695962139129,0.08113332878438752,0.2429510106266719,0.644,0.592,0.449,-0.3654137214137214,-0.3924630403786087,-0.3678666712156125,41.115,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2168976897689769,0.060919529569771494,0.03347511552387789,0.19370343535985401,0.8159,0.6636,0.6425,-0.5990023102310231,-0.6026804704302284,-0.609024884476122,554.662,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.2195731590078831,0.012670592926742314,0.00211102397022422,0.14613256486569984,0.3443,0.1224,0.0932,-0.1247268409921169,-0.10972940707325768,-0.09108897602977578,64.117,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3153271848924023,0.10360247338698637,0.035655347553974835,0.29764500268710625,0.4202,0.2199,0.1557,-0.10487281510759772,-0.11629752661301364,-0.12004465244602516,29.456,
