dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.29854469854469856,0.24317738143090017,0.10558869316505583,0.2524859814671862,0.644,0.592,0.449,-0.34545530145530146,-0.3488226185690998,-0.3434113068349442,29.745,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.21293729372937295,0.0607808273548043,0.03588508644257969,0.19930245632649737,0.8159,0.6636,0.6425,-0.602962706270627,-0.6028191726451957,-0.6066149135574203,63.522,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.21745818111901558,0.011459245030897182,0.0012589838754980555,0.14851240628362367,0.3443,0.1224,0.0932,-0.12684181888098442,-0.11094075496910281,-0.09194101612450195,70.476,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.32498902064119456,0.10649245983214888,0.03682900527966618,0.3041051529145852,0.4202,0.2199,0.1557,-0.09521097935880546,-0.11340754016785114,-0.11887099472033383,35.038,
