dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.2731808731808732,0.20265921891111022,0.08541307404099152,0.24679446222967058,0.644,0.592,0.449,-0.3708191268191268,-0.38934078108888975,-0.3635869259590085,34.18,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.22310231023102312,0.06762936942036539,0.04005873652417123,0.21436046717035306,0.8159,0.6636,0.6425,-0.5927976897689768,-0.5959706305796346,-0.6024412634758287,65.9,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.2195731590078831,0.011150495460693898,0.0015686876657676427,0.1488457083983174,0.3443,0.1224,0.0932,-0.1247268409921169,-0.1112495045393061,-0.09163131233423236,71.189,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3184014053579271,0.09995943966596156,0.032998789768009136,0.2981689138056155,0.4202,0.2199,0.1557,-0.10179859464207291,-0.11994056033403845,-0.12270121023199088,35.636,
