dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
acm,sect_coco_e2e_unified_aptc_acm,ok,0.5537190082644629,0.1371868030744265,0.16336896078967916,0.539273450303106,0.9362,0.7588,0.8189,-0.3824809917355372,-0.6216131969255736,-0.6555310392103209,22.926,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.48336209021444415,0.14697501860287943,0.12233361846496507,0.48444294194111814,0.9369,0.7971,0.8483,-0.4535379097855558,-0.6501249813971206,-0.725966381535035,47.215,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.5846994535519126,0.28858963368104307,0.29202347367590453,0.38948743144616055,0.7508,0.4619,0.5324,-0.16610054644808747,-0.1733103663189569,-0.24037652632409545,33.217,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7270977675134719,0.48412320271556447,0.4778907764726785,0.7205080268683283,0.9172,0.786,0.8163,-0.19010223248652813,-0.30187679728443556,-0.3384092235273215,39.328,
