dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.22411642411642413,0.1418698164502481,0.03185726808951305,0.17905251311721515,0.644,0.592,0.449,-0.4198835758835759,-0.45013018354975187,-0.41714273191048695,31.86,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.13927392739273928,0.006387397381548745,0.002204841644195304,0.09662497628094543,0.8159,0.6636,0.6425,-0.6766260726072607,-0.6572126026184513,-0.6402951583558046,64.804,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.21861180542203423,0.012719475634065494,0.00041154259826101656,0.13184507879563592,0.3443,0.1224,0.0932,-0.12568819457796576,-0.1096805243659345,-0.092788457401739,72.317,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3065436978480457,0.06727039614114523,0.024287097274611487,0.2811459994067599,0.4202,0.2199,0.1557,-0.11365630215195432,-0.15262960385885477,-0.13141290272538853,38.464,
