dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.28731808731808733,0.2223658177110166,0.09754966258186604,0.26028023707641024,0.644,0.592,0.449,-0.3566819126819127,-0.36963418228898337,-0.351450337418134,42.666,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.21927392739273927,0.06276941760769611,0.033883538806715435,0.20852967982493728,0.8159,0.6636,0.6425,-0.5966260726072607,-0.6008305823923039,-0.6086164611932845,763.466,
