dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.22411642411642413,0.14176169182510126,0.011024496265647703,0.14229818710829012,0.644,0.592,0.449,-0.4198835758835759,-0.45023830817489874,-0.4379755037343523,27.576,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.1258085808580858,0.006118052368389672,0.00017167848094530675,0.05756418654510698,0.8159,0.6636,0.6425,-0.6900914191419142,-0.6574819476316103,-0.6423283215190546,59.357,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.23822341857335128,0.013543934337654431,0.0048368320049483075,0.16293372590153296,0.3443,0.1224,0.0932,-0.10607658142664872,-0.10885606566234557,-0.0883631679950517,65.97,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3153271848924023,0.10461462732908994,0.023343849863214947,0.28812790629982327,0.4202,0.2199,0.1557,-0.10487281510759772,-0.11528537267091007,-0.13235615013678506,32.184,
