dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.28981288981288983,0.22891539950232526,0.10033206476189468,0.25545749296758685,0.644,0.592,0.449,-0.3541871101871102,-0.3630846004976747,-0.34866793523810535,12.421,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2516171617161716,0.09497845309737624,0.05519493506822735,0.259003868578044,0.8159,0.6636,0.6425,-0.5642828382838283,-0.5686215469026237,-0.5873050649317726,24.851,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6265713581464136,0.3048431196195769,0.2574051986542841,0.6193518094693987,0.9369,0.7971,0.8483,-0.31032864185358633,-0.49225688038042315,-0.590894801345716,19.568,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.7049180327868853,0.41441487950935085,0.541445373077507,0.4373158992905829,0.7508,0.4619,0.5324,-0.04588196721311477,-0.047485120490649124,0.009045373077506969,7.986,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7155504234026174,0.4745249166575751,0.45644906405474023,0.711391298645404,0.9172,0.786,0.8163,-0.20164957659738258,-0.3114750833424249,-0.3598509359452598,14.565,
