dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
acm,sect_coco_e2e_unified_aptc_acm,ok,0.4915702479338843,0.06987691520840264,0.0784528712430969,0.48946843391352496,0.9362,0.7588,0.8189,-0.4446297520661157,-0.6889230847915974,-0.7404471287569031,22.802,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.5834360364801577,0.25510726252364646,0.20118180511755934,0.574972850822891,0.9369,0.7971,0.8483,-0.3534639635198422,-0.5419927374763536,-0.6471181948824407,49.604,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.639344262295082,0.3090013978652648,0.3570465829102617,0.41998910675381274,0.7508,0.4619,0.5324,-0.11145573770491801,-0.15289860213473516,-0.17535341708973828,39.329,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7417244033872209,0.513129094959478,0.5065932279406616,0.7368450373641394,0.9172,0.786,0.8163,-0.17547559661277912,-0.272870905040522,-0.3097067720593384,39.46,
