dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.29854469854469856,0.22768992002819194,0.10282090828449231,0.26386034942807945,0.644,0.592,0.449,-0.34545530145530146,-0.36431007997180803,-0.3461790917155077,9.679,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.252013201320132,0.09486429946561377,0.055558692800407185,0.2599484488140156,0.8159,0.6636,0.6425,-0.5638867986798679,-0.5687357005343862,-0.5869413071995928,23.211,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6206556568893271,0.2974232390266645,0.2466601880846381,0.6146666823153203,0.9369,0.7971,0.8483,-0.31624434311067284,-0.4996767609733355,-0.601639811915362,18.857,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.7158469945355191,0.44046189067846403,0.5602929544753397,0.4458745706714723,0.7508,0.4619,0.5324,-0.03495300546448088,-0.021438109321535948,0.027892954475339682,7.551,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7224788298691301,0.48274678775385305,0.4639775263618931,0.7186446775459063,0.9172,0.786,0.8163,-0.19472117013086987,-0.303253212246147,-0.3523224736381069,14.564,
