dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.17422037422037423,0.051048660076374854,0.007737933587513372,0.09343186352220795,0.644,0.592,0.449,-0.4697796257796258,-0.5409513399236251,-0.44126206641248666,30.003,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.1316171617161716,0.006064000205788958,0.00176260987509896,0.09527575891965434,0.8159,0.6636,0.6425,-0.6842828382838284,-0.657535999794211,-0.640737390124901,60.753,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.21976542972505286,0.0158739230486024,0.0006222351630911281,0.12919952153982822,0.3443,0.1224,0.0932,-0.12453457027494713,-0.1065260769513976,-0.09257776483690888,68.347,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3069828722002635,0.05524354774571095,0.01649666624650306,0.2752554488337738,0.4202,0.2199,0.1557,-0.11321712779973653,-0.16465645225428907,-0.13920333375349694,36.975,
