dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
acm,sect_coco_e2e_unified_aptc_acm,ok,0.47801652892561985,0.06773850405878944,0.07956258635053606,0.46936161039074076,0.9362,0.7588,0.8189,-0.4581834710743802,-0.6910614959412106,-0.7393374136494639,26.72,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.575794922356421,0.24201864965670047,0.20314279857143716,0.5723324462255803,0.9369,0.7971,0.8483,-0.3611050776435789,-0.5550813503432995,-0.6451572014285629,53.552,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.5519125683060109,0.23004837756296465,0.2766057355031624,0.38324167784220464,0.7508,0.4619,0.5324,-0.19888743169398915,-0.23185162243703533,-0.25579426449683756,52.82,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7195919938414165,0.4859229713219848,0.47367374072787255,0.7174713061109013,0.9172,0.786,0.8163,-0.19760800615858354,-0.3000770286780152,-0.3426262592721275,47.209,
