dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
acm,sect_coco_e2e_unified_aptc_acm,ok,0.45355371900826447,0.043605110414972614,0.04979334380156043,0.451041829199214,0.9362,0.7588,0.8189,-0.48264628099173557,-0.7151948895850274,-0.7691066561984395,27.839,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.582696573823022,0.25070731334283874,0.2044555973270157,0.5756534753671969,0.9369,0.7971,0.8483,-0.354203426176978,-0.5463926866571613,-0.6438444026729844,54.995,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.517675102703251,0.20060503067617305,0.14162828576158606,0.524814530175021,0.7617,0.3771,0.4266,-0.24402489729674903,-0.17649496932382694,-0.28497171423841394,30.74,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.6557377049180327,0.3139996807446767,0.40703305072322854,0.4121515061720891,0.7508,0.4619,0.5324,-0.09506229508196729,-0.14790031925532326,-0.12536694927677144,45.42,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7305619707467282,0.5017878501186205,0.4874513750309806,0.7288905155000043,0.9172,0.786,0.8163,-0.18663802925327178,-0.28421214988137955,-0.3288486249690194,44.793,
