dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.2923076923076923,0.22382405260090518,0.10091866330248443,0.23004702399544444,0.644,0.592,0.449,-0.3516923076923077,-0.36817594739909476,-0.34808133669751556,42.091,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2186138613861386,0.06311042757290819,0.03624172718775374,0.20442007003313672,0.8159,0.6636,0.6425,-0.5972861386138614,-0.6004895724270918,-0.6062582728122462,61.119,
