dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.29022869022869024,0.2097956030748462,0.09429477435881788,0.24022112278500807,0.644,0.592,0.449,-0.35377130977130977,-0.38220439692515373,-0.3547052256411821,58.254,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.21953795379537955,0.056553548951319074,0.032380985923436564,0.20671671295335098,0.8159,0.6636,0.6425,-0.5963620462046204,-0.6070464510486809,-0.6101190140765634,82.091,
