dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.27484407484407486,0.2181036896810817,0.09006787591724412,0.2349126791187826,0.644,0.592,0.449,-0.36915592515592516,-0.37389631031891823,-0.3589321240827559,11.922,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.24462046204620463,0.09244129520886746,0.0551503025501508,0.24839712095990818,0.8159,0.6636,0.6425,-0.5712795379537954,-0.5711587047911325,-0.5873496974498491,22.972,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6280502834606853,0.3224109757189139,0.2633947671039989,0.6185834319380252,0.9369,0.7971,0.8483,-0.3088497165393147,-0.4746890242810861,-0.5849052328960012,18.155,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.7103825136612022,0.4167444546593218,0.548775911365812,0.440972888497641,0.7508,0.4619,0.5324,-0.040417486338797826,-0.04515554534067817,0.016375911365812068,6.61,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7322940723633564,0.49657033862108924,0.482421515981098,0.7275087902989682,0.9172,0.786,0.8163,-0.1849059276366436,-0.2894296613789108,-0.333878484018902,14.268,
